Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_3021_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3022_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3023_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3024_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3025_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3026_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3027_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3028_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3029_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3030_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3031_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3032_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3033_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3034_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3035_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3036_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3037_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3038_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3039_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3040_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3041_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3042_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3043_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3044_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3045_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3046_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3047_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3048_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3049_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3050_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3051_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3052_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3053_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3054_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3055_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3056_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3057_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3058_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3059_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3060_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3061_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3062_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3063_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3064_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3065_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3066_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3067_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3068_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3069_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3070_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3071_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3072_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3073_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3074_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3075_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3076_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3077_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3078_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3079_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3080_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3081_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3082_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3083_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3084_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3085_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3086_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3087_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3088_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3089_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3090_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3091_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3092_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3093_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3094_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3095_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3096_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3097_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3098_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3099_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3100_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3101_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3102_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3103_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3104_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3105_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3106_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3107_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3108_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3109_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3110_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3111_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3112_,1.1,4.585e-07,0.000e+00,2.507e-08,4.836e-07
_3113_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3114_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3115_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3116_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3117_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3118_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3119_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3120_,1.1,4.818e-07,0.000e+00,2.507e-08,5.068e-07
_3121_,1.1,9.321e-08,0.000e+00,1.435e-08,1.076e-07
_3122_,1.1,1.232e-07,0.000e+00,1.487e-08,1.380e-07
_3123_,1.1,2.592e-07,0.000e+00,1.739e-08,2.766e-07
_3124_,1.1,9.369e-08,0.000e+00,1.435e-08,1.080e-07
_3125_,1.1,2.745e-07,0.000e+00,2.120e-08,2.957e-07
_3126_,1.1,9.500e-08,0.000e+00,1.435e-08,1.094e-07
_3127_,1.1,2.807e-07,0.000e+00,2.120e-08,3.019e-07
_3128_,1.1,4.935e-07,0.000e+00,3.340e-08,5.269e-07
_3129_,1.1,3.878e-08,0.000e+00,8.206e-08,1.208e-07
_3130_,1.1,2.157e-08,0.000e+00,1.027e-07,1.243e-07
_3131_,1.1,1.131e-08,0.000e+00,1.027e-07,1.140e-07
_3132_,1.1,1.752e-09,0.000e+00,2.559e-08,2.734e-08
_3133_,1.1,3.390e-09,0.000e+00,1.027e-07,1.061e-07
_3134_,1.1,3.878e-08,0.000e+00,8.206e-08,1.208e-07
_3135_,1.1,2.157e-08,0.000e+00,1.027e-07,1.243e-07
_3136_,1.1,1.156e-08,0.000e+00,1.027e-07,1.143e-07
_3137_,1.1,6.019e-09,0.000e+00,1.027e-07,1.087e-07
_3138_,1.1,9.548e-10,0.000e+00,2.559e-08,2.654e-08
_3139_,1.1,1.009e-15,0.000e+00,2.027e-08,2.027e-08
_3140_,1.1,5.038e-07,0.000e+00,2.269e-08,5.265e-07
_3141_,1.1,4.080e-13,0.000e+00,8.138e-08,8.139e-08
_3142_,1.1,4.933e-07,0.000e+00,3.340e-08,5.267e-07
_3143_,1.1,9.193e-08,0.000e+00,1.435e-08,1.063e-07
_3144_,1.1,5.719e-07,0.000e+00,3.825e-08,6.102e-07
_3145_,1.1,9.525e-08,0.000e+00,1.435e-08,1.096e-07
_3146_,1.1,2.777e-07,0.000e+00,2.120e-08,2.989e-07
_3147_,1.1,3.576e-07,0.000e+00,2.220e-08,3.798e-07
_3148_,1.1,4.073e-07,0.000e+00,1.574e-08,4.230e-07
_3149_,1.1,2.274e-07,0.000e+00,2.549e-08,2.529e-07
_3150_,1.1,2.394e-07,0.000e+00,1.931e-08,2.587e-07
_3151_,1.1,9.581e-08,0.000e+00,1.223e-08,1.080e-07
_3152_,1.1,6.426e-07,0.000e+00,2.416e-08,6.668e-07
_3153_,1.1,3.158e-07,0.000e+00,1.973e-08,3.356e-07
_3154_,1.1,5.318e-07,0.000e+00,2.531e-08,5.571e-07
_3155_,1.1,7.098e-07,0.000e+00,4.192e-08,7.517e-07
_3156_,1.1,1.057e-07,0.000e+00,1.223e-08,1.180e-07
_3157_,1.1,2.321e-07,0.000e+00,2.208e-08,2.542e-07
_3158_,1.1,3.576e-07,0.000e+00,2.220e-08,3.798e-07
_3159_,1.1,4.073e-07,0.000e+00,1.574e-08,4.230e-07
_3160_,1.1,2.274e-07,0.000e+00,2.549e-08,2.529e-07
_3161_,1.1,2.394e-07,0.000e+00,1.931e-08,2.587e-07
_3162_,1.1,6.426e-07,0.000e+00,2.416e-08,6.668e-07
_3163_,1.1,3.158e-07,0.000e+00,1.973e-08,3.356e-07
_3164_,1.1,5.318e-07,0.000e+00,2.531e-08,5.571e-07
_3165_,1.1,7.098e-07,0.000e+00,4.192e-08,7.517e-07
_3166_,1.1,2.321e-07,0.000e+00,2.208e-08,2.542e-07
_3167_,1.1,3.554e-07,0.000e+00,2.032e-08,3.757e-07
_3168_,1.1,3.100e-08,0.000e+00,1.029e-08,4.129e-08
_3169_,1.1,4.979e-07,0.000e+00,3.340e-08,5.313e-07
_3170_,1.1,1.495e-08,0.000e+00,2.050e-08,3.546e-08
_3171_,1.1,2.032e-07,0.000e+00,2.119e-08,2.244e-07
_3172_,1.1,1.218e-07,0.000e+00,2.555e-08,1.474e-07
_3173_,1.1,2.193e-08,0.000e+00,1.027e-08,3.219e-08
_3174_,1.1,2.603e-07,0.000e+00,2.177e-08,2.820e-07
_3175_,1.1,8.967e-08,0.000e+00,1.143e-08,1.011e-07
_3176_,1.1,2.729e-08,0.000e+00,2.880e-08,5.609e-08
_3177_,1.1,3.114e-07,0.000e+00,1.212e-08,3.236e-07
_3178_,1.1,1.834e-07,0.000e+00,1.900e-08,2.024e-07
_3179_,1.1,2.744e-07,0.000e+00,1.496e-08,2.893e-07
_3180_,1.1,1.539e-07,0.000e+00,1.917e-08,1.731e-07
_3181_,1.1,3.303e-07,0.000e+00,2.752e-08,3.578e-07
_3182_,1.1,3.382e-07,0.000e+00,7.951e-09,3.461e-07
_3183_,1.1,6.789e-08,0.000e+00,2.204e-08,8.993e-08
_3184_,1.1,3.563e-07,0.000e+00,4.627e-08,4.026e-07
_3185_,1.1,8.274e-07,0.000e+00,2.648e-08,8.539e-07
_3186_,1.1,9.420e-08,0.000e+00,1.435e-08,1.085e-07
_3187_,1.1,9.315e-07,0.000e+00,1.813e-08,9.496e-07
_3188_,1.1,1.693e-06,0.000e+00,1.368e-07,1.830e-06
_3189_,1.1,5.196e-07,0.000e+00,2.507e-08,5.447e-07
_3190_,1.1,5.055e-07,0.000e+00,2.864e-08,5.342e-07
_3191_,1.1,5.192e-07,0.000e+00,2.507e-08,5.442e-07
_3192_,1.1,2.724e-07,0.000e+00,2.120e-08,2.936e-07
_3193_,1.1,5.861e-07,0.000e+00,2.621e-08,6.123e-07
_3194_,1.1,2.733e-07,0.000e+00,2.120e-08,2.945e-07
_3195_,1.1,5.311e-07,0.000e+00,2.683e-08,5.579e-07
_3196_,1.1,5.851e-07,0.000e+00,4.211e-08,6.272e-07
_3197_,1.1,2.702e-07,0.000e+00,2.120e-08,2.914e-07
_3198_,1.1,2.770e-07,0.000e+00,2.120e-08,2.982e-07
_3199_,1.1,7.744e-07,0.000e+00,5.085e-08,8.252e-07
_3200_,1.1,6.519e-08,0.000e+00,2.157e-08,8.677e-08
_3201_,1.1,5.581e-08,0.000e+00,4.725e-08,1.031e-07
_3202_,1.1,9.375e-08,0.000e+00,1.435e-08,1.081e-07
_3203_,1.1,2.760e-07,0.000e+00,2.120e-08,2.972e-07
_3204_,1.1,1.643e-07,0.000e+00,2.552e-08,1.898e-07
_3205_,1.1,9.274e-07,0.000e+00,1.813e-08,9.455e-07
_3206_,1.1,1.760e-07,0.000e+00,2.131e-08,1.973e-07
_3207_,1.1,3.153e-08,0.000e+00,1.030e-08,4.183e-08
_3208_,1.1,2.657e-07,0.000e+00,1.739e-08,2.831e-07
_3209_,1.1,1.919e-07,0.000e+00,2.191e-08,2.138e-07
_3210_,1.1,5.568e-07,0.000e+00,1.970e-08,5.765e-07
_3211_,1.1,9.297e-08,0.000e+00,1.435e-08,1.073e-07
_3212_,1.1,5.104e-07,0.000e+00,3.546e-08,5.459e-07
_3213_,1.1,5.198e-07,0.000e+00,2.507e-08,5.449e-07
_3214_,1.1,3.902e-07,0.000e+00,2.533e-08,4.155e-07
_3215_,1.1,2.695e-07,0.000e+00,2.546e-08,2.950e-07
_3216_,1.1,6.338e-08,0.000e+00,1.029e-08,7.368e-08
_3217_,1.1,1.815e-08,0.000e+00,2.409e-08,4.223e-08
_3218_,1.1,1.987e-07,0.000e+00,1.577e-08,2.145e-07
_3219_,1.1,6.377e-09,0.000e+00,1.014e-08,1.651e-08
_3220_,1.1,4.778e-07,0.000e+00,3.150e-08,5.093e-07
_3221_,1.1,2.830e-07,0.000e+00,2.059e-08,3.036e-07
_3222_,1.1,7.498e-08,0.000e+00,1.119e-08,8.617e-08
_3223_,1.1,3.529e-07,0.000e+00,2.755e-08,3.804e-07
_3224_,1.1,2.749e-07,0.000e+00,2.119e-08,2.961e-07
_3225_,1.1,4.915e-07,0.000e+00,2.626e-08,5.178e-07
_3226_,1.1,6.374e-09,0.000e+00,8.405e-08,9.042e-08
_3227_,1.1,2.154e-11,0.000e+00,8.147e-08,8.149e-08
_3228_,1.1,6.092e-14,0.000e+00,8.147e-08,8.147e-08
_3229_,1.1,1.579e-16,0.000e+00,8.147e-08,8.147e-08
_3230_,1.1,3.927e-19,0.000e+00,8.147e-08,8.147e-08
_3231_,1.1,3.193e-08,0.000e+00,2.643e-08,5.835e-08
_3232_,1.1,3.195e-08,0.000e+00,2.643e-08,5.837e-08
_3233_,1.1,3.198e-08,0.000e+00,2.643e-08,5.841e-08
_3234_,1.1,3.202e-08,0.000e+00,2.643e-08,5.845e-08
_3235_,1.1,3.497e-08,0.000e+00,2.643e-08,6.140e-08
_3236_,1.1,5.569e-07,0.000e+00,1.507e-08,5.720e-07
_3237_,1.1,1.979e-08,0.000e+00,2.298e-08,4.278e-08
_3238_,1.1,1.735e-08,0.000e+00,7.066e-09,2.441e-08
_3239_,1.1,1.014e-08,0.000e+00,1.634e-08,2.648e-08
_3240_,1.1,1.736e-08,0.000e+00,7.078e-09,2.443e-08
_3241_,1.1,1.016e-08,0.000e+00,1.635e-08,2.650e-08
_3242_,1.1,2.792e-07,0.000e+00,1.945e-08,2.987e-07
_3243_,1.1,1.980e-08,0.000e+00,2.287e-08,4.266e-08
_3244_,1.1,1.050e-08,0.000e+00,2.411e-08,3.461e-08
_3245_,1.1,5.571e-07,0.000e+00,1.506e-08,5.722e-07
_3246_,1.1,1.979e-08,0.000e+00,2.298e-08,4.278e-08
_3247_,1.1,5.585e-07,0.000e+00,1.507e-08,5.736e-07
_3248_,1.1,1.979e-08,0.000e+00,2.298e-08,4.277e-08
_3249_,1.1,1.735e-08,0.000e+00,7.066e-09,2.441e-08
_3250_,1.1,1.014e-08,0.000e+00,1.634e-08,2.649e-08
_3251_,1.1,1.736e-08,0.000e+00,7.078e-09,2.443e-08
_3252_,1.1,1.016e-08,0.000e+00,1.635e-08,2.650e-08
_3253_,1.1,2.792e-07,0.000e+00,1.945e-08,2.987e-07
_3254_,1.1,1.980e-08,0.000e+00,2.287e-08,4.266e-08
_3255_,1.1,1.050e-08,0.000e+00,2.411e-08,3.461e-08
_3256_,1.1,5.571e-07,0.000e+00,1.506e-08,5.721e-07
_3257_,1.1,1.982e-08,0.000e+00,2.298e-08,4.280e-08
_3258_,1.1,5.274e-07,0.000e+00,2.189e-08,5.493e-07
_3259_,1.1,6.534e-07,0.000e+00,4.190e-08,6.953e-07
_3260_,1.1,5.596e-07,0.000e+00,2.286e-08,5.824e-07
_3261_,1.1,3.441e-07,0.000e+00,1.799e-08,3.621e-07
_3262_,1.1,6.007e-07,0.000e+00,2.479e-08,6.255e-07
_3263_,1.1,3.617e-07,0.000e+00,1.862e-08,3.803e-07
_3264_,1.1,2.716e-07,0.000e+00,2.120e-08,2.928e-07
_3265_,1.1,6.831e-07,0.000e+00,2.422e-08,7.073e-07
_3266_,1.1,2.722e-07,0.000e+00,2.120e-08,2.934e-07
_3267_,1.1,5.951e-07,0.000e+00,2.181e-08,6.169e-07
_3268_,1.1,2.940e-07,0.000e+00,2.119e-08,3.152e-07
_3269_,1.1,9.990e-08,0.000e+00,2.101e-08,1.209e-07
_3270_,1.1,3.850e-08,0.000e+00,2.328e-08,6.178e-08
_3271_,1.1,1.354e-08,0.000e+00,2.320e-08,3.674e-08
_3272_,1.1,3.210e-07,0.000e+00,2.299e-08,3.440e-07
_3273_,1.1,1.347e-09,0.000e+00,2.104e-08,2.239e-08
_3274_,1.1,1.517e-13,0.000e+00,2.038e-08,2.038e-08
_3275_,1.1,7.819e-18,0.000e+00,2.032e-08,2.032e-08
_3276_,1.1,4.614e-23,0.000e+00,3.351e-09,3.351e-09
_3277_,1.1,2.059e-08,0.000e+00,6.189e-08,8.248e-08
_3278_,1.1,1.963e-20,0.000e+00,3.320e-09,3.320e-09
_3279_,1.1,2.054e-08,0.000e+00,6.189e-08,8.243e-08
_3280_,1.1,3.186e-08,0.000e+00,2.643e-08,5.829e-08
_3281_,1.1,1.895e-12,0.000e+00,2.037e-08,2.038e-08
_3282_,1.1,1.594e-15,0.000e+00,3.525e-09,3.525e-09
_3283_,1.1,2.062e-08,0.000e+00,6.189e-08,8.251e-08
_3284_,1.1,3.192e-08,0.000e+00,2.643e-08,5.835e-08
_3285_,1.1,3.662e-10,0.000e+00,2.298e-08,2.334e-08
_3286_,1.1,3.251e-08,0.000e+00,2.643e-08,5.894e-08
_3287_,1.1,6.623e-07,0.000e+00,2.502e-08,6.873e-07
_3288_,1.1,4.546e-07,0.000e+00,1.898e-08,4.736e-07
_3289_,1.1,5.996e-07,0.000e+00,2.689e-08,6.265e-07
_3290_,1.1,1.014e-08,0.000e+00,3.813e-09,1.395e-08
_3291_,1.1,9.402e-08,0.000e+00,1.435e-08,1.084e-07
_3292_,1.1,2.650e-07,0.000e+00,2.549e-08,2.905e-07
_3293_,1.1,3.498e-08,0.000e+00,2.558e-08,6.056e-08
_3294_,1.1,1.407e-07,0.000e+00,1.881e-08,1.595e-07
_3295_,1.1,7.971e-07,0.000e+00,4.192e-08,8.390e-07
_3296_,1.1,9.408e-08,0.000e+00,1.435e-08,1.084e-07
_3297_,1.1,8.396e-07,0.000e+00,2.856e-08,8.681e-07
_3298_,1.1,1.174e-07,0.000e+00,1.435e-08,1.317e-07
_3299_,1.1,3.877e-07,0.000e+00,2.292e-08,4.106e-07
_3300_,1.1,3.901e-07,0.000e+00,2.292e-08,4.130e-07
_3301_,1.1,3.854e-07,0.000e+00,2.292e-08,4.083e-07
_3302_,1.1,6.026e-07,0.000e+00,2.702e-08,6.296e-07
_3303_,1.1,9.456e-08,0.000e+00,1.435e-08,1.089e-07
_3304_,1.1,8.853e-07,0.000e+00,8.612e-08,9.715e-07
_3305_,1.1,2.862e-07,0.000e+00,1.280e-08,2.990e-07
_3306_,1.1,8.776e-07,0.000e+00,8.612e-08,9.637e-07
_3307_,1.1,2.863e-07,0.000e+00,4.519e-08,3.315e-07
_3308_,1.1,1.935e-07,0.000e+00,6.699e-09,2.002e-07
_3309_,1.1,5.994e-07,0.000e+00,3.590e-08,6.352e-07
_3310_,1.1,3.734e-07,0.000e+00,1.976e-08,3.932e-07
_3311_,1.1,1.568e-07,0.000e+00,2.552e-08,1.823e-07
_3312_,1.1,2.957e-08,0.000e+00,1.037e-08,3.994e-08
_3313_,1.1,2.143e-07,0.000e+00,2.222e-08,2.366e-07
_3314_,1.1,5.361e-07,0.000e+00,3.887e-08,5.750e-07
_3315_,1.1,4.601e-07,0.000e+00,4.636e-08,5.064e-07
_3316_,1.1,1.321e-07,0.000e+00,2.866e-08,1.607e-07
_3317_,1.1,7.827e-07,0.000e+00,3.972e-08,8.224e-07
_3318_,1.1,1.248e-06,0.000e+00,8.713e-08,1.335e-06
_3319_,1.1,1.677e-06,0.000e+00,7.903e-08,1.756e-06
_3320_,1.1,1.164e-06,0.000e+00,8.058e-08,1.244e-06
_3321_,1.1,7.058e-07,0.000e+00,3.914e-08,7.449e-07
_3322_,1.1,1.124e-07,0.000e+00,4.008e-08,1.525e-07
_3323_,1.1,2.744e-07,0.000e+00,2.120e-08,2.956e-07
_3324_,1.1,9.401e-08,0.000e+00,1.223e-08,1.062e-07
_3325_,1.1,1.029e-07,0.000e+00,9.449e-08,1.974e-07
_3326_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3327_,1.1,1.166e-06,0.000e+00,8.058e-08,1.247e-06
_3328_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3329_,1.1,4.948e-07,0.000e+00,4.171e-08,5.365e-07
_3330_,1.1,4.841e-07,0.000e+00,3.005e-08,5.142e-07
_3331_,1.1,7.406e-07,0.000e+00,3.446e-08,7.751e-07
_3332_,1.1,5.994e-07,0.000e+00,3.590e-08,6.352e-07
_3333_,1.1,1.321e-07,0.000e+00,2.866e-08,1.607e-07
_3334_,1.1,7.058e-07,0.000e+00,3.914e-08,7.449e-07
_3335_,1.1,1.124e-07,0.000e+00,4.008e-08,1.525e-07
_3336_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3337_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3338_,1.1,4.948e-07,0.000e+00,4.171e-08,5.365e-07
_3339_,1.1,4.841e-07,0.000e+00,3.005e-08,5.142e-07
_3340_,1.1,7.406e-07,0.000e+00,3.446e-08,7.751e-07
_3341_,1.1,5.994e-07,0.000e+00,3.590e-08,6.352e-07
_3342_,1.1,1.321e-07,0.000e+00,2.866e-08,1.607e-07
_3343_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3344_,1.1,1.127e-07,0.000e+00,4.008e-08,1.527e-07
_3345_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3346_,1.1,7.158e-07,0.000e+00,3.914e-08,7.550e-07
_3347_,1.1,4.941e-07,0.000e+00,4.171e-08,5.358e-07
_3348_,1.1,4.859e-07,0.000e+00,3.005e-08,5.159e-07
_3349_,1.1,7.406e-07,0.000e+00,3.446e-08,7.751e-07
_3350_,1.1,5.994e-07,0.000e+00,3.590e-08,6.352e-07
_3351_,1.1,1.321e-07,0.000e+00,2.866e-08,1.607e-07
_3352_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3353_,1.1,1.127e-07,0.000e+00,4.008e-08,1.527e-07
_3354_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3355_,1.1,7.158e-07,0.000e+00,3.914e-08,7.550e-07
_3356_,1.1,4.941e-07,0.000e+00,4.171e-08,5.358e-07
_3357_,1.1,4.859e-07,0.000e+00,3.005e-08,5.159e-07
_3358_,1.1,7.406e-07,0.000e+00,3.446e-08,7.751e-07
_3359_,1.1,5.994e-07,0.000e+00,3.590e-08,6.352e-07
_3360_,1.1,1.321e-07,0.000e+00,2.866e-08,1.607e-07
_3361_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3362_,1.1,1.127e-07,0.000e+00,4.008e-08,1.527e-07
_3363_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3364_,1.1,7.158e-07,0.000e+00,3.914e-08,7.550e-07
_3365_,1.1,4.941e-07,0.000e+00,4.171e-08,5.358e-07
_3366_,1.1,4.859e-07,0.000e+00,3.005e-08,5.159e-07
_3367_,1.1,7.406e-07,0.000e+00,3.446e-08,7.751e-07
_3368_,1.1,7.114e-07,0.000e+00,3.914e-08,7.505e-07
_3369_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3370_,1.1,4.669e-07,0.000e+00,2.279e-08,4.897e-07
_3371_,1.1,7.114e-07,0.000e+00,3.914e-08,7.505e-07
_3372_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3373_,1.1,1.061e-07,0.000e+00,1.897e-08,1.251e-07
_3374_,1.1,6.139e-07,0.000e+00,2.712e-08,6.410e-07
_3375_,1.1,4.735e-08,0.000e+00,1.063e-08,5.798e-08
_3376_,1.1,1.661e-07,0.000e+00,2.554e-08,1.916e-07
_3377_,1.1,4.808e-08,0.000e+00,1.063e-08,5.872e-08
_3378_,1.1,8.448e-08,0.000e+00,2.379e-08,1.083e-07
_3379_,1.1,6.810e-07,0.000e+00,3.021e-08,7.112e-07
_3380_,1.1,1.718e-07,0.000e+00,2.150e-08,1.933e-07
_3381_,1.1,5.793e-07,0.000e+00,4.891e-08,6.282e-07
_3382_,1.1,1.686e-07,0.000e+00,6.310e-09,1.749e-07
_3383_,1.1,5.932e-07,0.000e+00,3.593e-08,6.292e-07
_3384_,1.1,1.321e-07,0.000e+00,2.866e-08,1.607e-07
_3385_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3386_,1.1,1.124e-07,0.000e+00,4.008e-08,1.525e-07
_3387_,1.1,1.378e-07,0.000e+00,2.866e-08,1.664e-07
_3388_,1.1,7.114e-07,0.000e+00,3.914e-08,7.505e-07
_3389_,1.1,4.940e-07,0.000e+00,4.171e-08,5.357e-07
_3390_,1.1,6.379e-07,0.000e+00,2.697e-08,6.649e-07
_3391_,1.1,4.505e-07,0.000e+00,7.869e-08,5.291e-07
_3392_,1.1,6.752e-07,0.000e+00,3.704e-08,7.123e-07
_3393_,1.1,7.286e-07,0.000e+00,3.445e-08,7.630e-07
_3394_,1.1,5.932e-07,0.000e+00,3.593e-08,6.292e-07
_3395_,1.1,1.324e-07,0.000e+00,2.866e-08,1.610e-07
_3396_,1.1,7.056e-07,0.000e+00,3.914e-08,7.448e-07
_3397_,1.1,1.124e-07,0.000e+00,4.008e-08,1.525e-07
